Order_ID,Customer_Name,Product,Manufacturing_Plant,Export_Country,Import_Country,Shipping_Mode,Order_Date,Ship_Date,Quantity,Unit_Price,Cost,Revenue,Profit
25325,Customer_264,Auto Parts,Plant A,Germany,Australia,Sea,2023-05-17,2023-06-12,421,114.46,36572.48,48189.19,11616.72
25326,Customer_24,Steel Sheets,Plant B,Germany,France,Sea,2024-05-27,2024-06-15,302,243.56,60310.88,73554.27,13243.4
25327,Customer_355,Textiles,Plant A,Germany,Australia,Sea,2023-03-20,2023-04-02,171,117.75,14673.79,20135.55,5461.77
25328,Customer_106,Pharma Drugs,Plant A,India,UK,Air,2023-11-27,2023-12-09,264,465.07,84685.23,122779.39,38094.16
25329,Customer_249,Auto Parts,Plant C,China,UAE,Air,2023-04-04,2023-04-07,242,211.4,40614.84,51159.06,10544.21
25330,Customer_326,Electronics,Plant B,China,UK,Air,2023-06-11,2023-07-07,253,453.05,77165.01,114620.41,37455.4
25331,Customer_275,Auto Parts,Plant A,Vietnam,France,Road,2023-02-03,2023-02-28,204,421.59,70789.81,86004.36,15214.56
25332,Customer_276,Electronics,Plant B,China,UAE,Sea,2023-07-03,2023-07-10,124,402.03,40537.29,49851.95,9314.66
25333,Customer_79,Steel Sheets,Plant B,China,UK,Air,2023-11-14,2023-11-19,245,256.13,50358.3,62752.76,12394.47
25334,Customer_193,Electronics,Plant A,Vietnam,USA,Road,2023-10-07,2023-10-14,15,353.94,3796.41,5309.09,1512.68
25335,Customer_88,Textiles,Plant C,Germany,UK,Air,2024-04-10,2024-05-02,138,69.76,8045.18,9626.69,1581.51
25336,Customer_455,Steel Sheets,Plant B,India,UAE,Air,2023-04-30,2023-05-06,230,63.7,10258.41,14649.85,4391.44
25337,Customer_290,Electronics,Plant C,Vietnam,UAE,Air,2023-06-15,2023-07-09,327,265.79,55588.13,86914.69,31326.56
25338,Customer_471,Pharma Drugs,Plant A,China,UAE,Road,2023-12-04,2023-12-17,236,53.13,10056.53,12537.7,2481.17
25339,Customer_118,Auto Parts,Plant C,China,Australia,Air,2023-11-26,2023-12-19,236,138.87,27504.08,32773.8,5269.72
25340,Customer_446,Auto Parts,Plant C,China,UK,Sea,2023-04-16,2023-04-23,458,336.21,98452.29,153983.77,55531.48
25341,Customer_386,Auto Parts,Plant C,Vietnam,Australia,Sea,2023-08-15,2023-08-17,398,451.31,114313.39,179620.94,65307.55
25342,Customer_37,Textiles,Plant C,India,Australia,Sea,2023-03-12,2023-03-24,324,189.53,41957.55,61407.23,19449.68
25343,Customer_383,Auto Parts,Plant A,Vietnam,Australia,Sea,2023-11-14,2023-12-02,42,408.31,13192.55,17149.19,3956.64
25344,Customer_299,Pharma Drugs,Plant C,China,UAE,Sea,2023-02-08,2023-02-23,481,48.98,14211.43,23557.69,9346.26
25345,Customer_75,Pharma Drugs,Plant C,Germany,France,Sea,2024-05-28,2024-05-31,218,409.45,71368.64,89260.89,17892.24
25346,Customer_352,Auto Parts,Plant B,Germany,UAE,Air,2024-05-15,2024-06-14,275,145.82,31186.78,40099.73,8912.94
25347,Customer_465,Pharma Drugs,Plant A,USA,UAE,Air,2023-06-07,2023-07-03,226,494.75,74798.65,111813.65,37015.01
25348,Customer_476,Textiles,Plant A,Vietnam,France,Sea,2024-06-23,2024-07-17,481,493.91,143812.5,237571.59,93759.09
25349,Customer_268,Electronics,Plant A,Vietnam,USA,Sea,2023-08-14,2023-09-08,278,54.11,10924.92,15041.82,4116.9
25350,Customer_381,Pharma Drugs,Plant C,China,Australia,Air,2023-04-23,2023-05-18,418,84.08,25932.56,35145.8,9213.23
25351,Customer_179,Auto Parts,Plant C,Vietnam,Australia,Sea,2023-08-31,2023-09-18,348,242.55,66973.9,84408.75,17434.85
25352,Customer_338,Pharma Drugs,Plant B,USA,UK,Road,2023-01-12,2023-02-01,217,361.9,49780.0,78531.39,28751.39
25353,Customer_226,Textiles,Plant A,China,USA,Road,2024-01-17,2024-02-04,159,450.22,49508.77,71584.88,22076.11
25354,Customer_277,Textiles,Plant B,Germany,Australia,Road,2023-04-10,2023-05-07,435,143.4,39705.05,62380.13,22675.08
25355,Customer_239,Pharma Drugs,Plant C,USA,USA,Sea,2024-05-13,2024-06-02,497,203.25,65352.79,101015.19,35662.4
25356,Customer_448,Pharma Drugs,Plant A,USA,USA,Sea,2024-05-22,2024-06-04,368,292.35,70231.74,107583.55,37351.82
25357,Customer_156,Textiles,Plant C,China,France,Air,2023-02-15,2023-02-28,310,158.7,31377.31,49197.89,17820.58
25358,Customer_287,Auto Parts,Plant B,India,USA,Road,2024-05-16,2024-05-30,150,90.65,8907.06,13597.02,4689.96
25359,Customer_211,Steel Sheets,Plant A,Germany,USA,Sea,2023-12-30,2024-01-23,395,481.78,133112.18,190302.69,57190.51
25360,Customer_150,Steel Sheets,Plant B,USA,USA,Air,2023-06-03,2023-06-13,253,293.39,55065.61,74227.9,19162.29
25361,Customer_465,Pharma Drugs,Plant B,China,UK,Air,2023-06-19,2023-07-01,181,153.95,22040.6,27865.77,5825.17
25362,Customer_328,Electronics,Plant C,Vietnam,Australia,Air,2024-04-03,2024-04-19,143,296.01,25471.97,42328.84,16856.87
25363,Customer_438,Pharma Drugs,Plant A,Germany,UAE,Road,2023-05-01,2023-05-16,37,356.28,10933.32,13182.23,2248.91
25364,Customer_88,Electronics,Plant C,Vietnam,UK,Sea,2024-04-09,2024-05-09,140,463.97,40488.8,64955.98,24467.17
25365,Customer_246,Textiles,Plant A,China,USA,Air,2024-05-02,2024-05-21,204,223.08,28460.71,45508.35,17047.64
25366,Customer_500,Textiles,Plant B,China,UK,Sea,2024-01-04,2024-01-22,131,192.07,20027.21,25161.51,5134.29
25367,Customer_101,Pharma Drugs,Plant B,Germany,UAE,Road,2023-02-03,2023-03-05,196,191.54,31733.49,37542.07,5808.58
25368,Customer_195,Steel Sheets,Plant A,USA,France,Sea,2023-08-27,2023-09-14,237,113.01,18685.68,26784.17,8098.49
25369,Customer_226,Steel Sheets,Plant B,Germany,Australia,Air,2023-08-09,2023-08-27,258,391.07,62339.79,100894.88,38555.09
25370,Customer_382,Auto Parts,Plant A,Germany,USA,Road,2024-06-15,2024-07-04,463,25.97,7333.75,12024.83,4691.08
25371,Customer_466,Auto Parts,Plant C,Vietnam,Australia,Road,2024-05-23,2024-05-27,127,60.07,5720.47,7628.53,1908.07
25372,Customer_179,Steel Sheets,Plant C,USA,France,Road,2023-09-24,2023-10-16,268,268.72,55584.66,72016.9,16432.23
25373,Customer_255,Textiles,Plant B,USA,USA,Road,2024-03-10,2024-03-22,244,499.59,96963.99,121898.8,24934.81
25374,Customer_354,Textiles,Plant A,Vietnam,France,Air,2024-05-15,2024-05-28,285,491.99,92954.69,140215.99,47261.3
25375,Customer_393,Pharma Drugs,Plant C,Germany,France,Sea,2024-02-02,2024-02-05,166,184.59,22321.11,30641.86,8320.74
25376,Customer_426,Auto Parts,Plant B,USA,Australia,Sea,2024-03-25,2024-04-08,367,197.2,48519.61,72372.91,23853.3
25377,Customer_420,Auto Parts,Plant C,Germany,UK,Air,2024-02-18,2024-03-03,259,330.95,69002.3,85716.83,16714.53
25378,Customer_423,Electronics,Plant A,China,UK,Road,2024-06-15,2024-07-12,65,201.2,9355.04,13077.88,3722.85
25379,Customer_122,Textiles,Plant C,USA,UK,Sea,2023-02-14,2023-02-28,153,203.92,19040.38,31200.21,12159.83
25380,Customer_354,Pharma Drugs,Plant C,India,Australia,Sea,2023-04-05,2023-05-04,24,320.28,6336.74,7686.62,1349.88
25381,Customer_444,Steel Sheets,Plant C,Germany,France,Sea,2024-06-23,2024-06-27,29,131.55,2404.98,3814.85,1409.87
25382,Customer_213,Auto Parts,Plant B,Vietnam,France,Air,2024-04-16,2024-04-29,125,416.04,39732.47,52004.79,12272.32
25383,Customer_52,Auto Parts,Plant C,Germany,France,Road,2023-09-21,2023-10-01,247,113.17,22107.32,27951.93,5844.61
25384,Customer_252,Auto Parts,Plant A,USA,UAE,Air,2023-06-29,2023-07-21,11,362.24,2865.17,3984.66,1119.49
25385,Customer_173,Pharma Drugs,Plant B,China,Australia,Air,2023-10-10,2023-10-30,490,302.75,118615.73,148346.08,29730.36
25386,Customer_51,Auto Parts,Plant C,China,USA,Road,2023-08-10,2023-08-13,491,97.59,35351.99,47918.89,12566.9
25387,Customer_246,Pharma Drugs,Plant A,China,France,Air,2023-11-10,2023-12-10,281,207.87,37548.38,58412.06,20863.69
25388,Customer_164,Electronics,Plant C,Germany,UK,Road,2023-06-13,2023-06-16,29,306.91,5493.33,8900.49,3407.16
25389,Customer_289,Electronics,Plant A,India,UAE,Sea,2024-04-24,2024-05-12,220,303.32,41746.75,66730.75,24983.99
25390,Customer_213,Steel Sheets,Plant B,India,UK,Road,2024-02-25,2024-03-22,347,471.69,124004.46,163674.79,39670.33
25391,Customer_1,Textiles,Plant B,Vietnam,USA,Air,2024-05-04,2024-05-31,294,124.73,29836.29,36671.68,6835.39
25392,Customer_53,Textiles,Plant B,Vietnam,UK,Road,2024-02-27,2024-03-15,229,341.66,55267.22,78239.85,22972.62
25393,Customer_211,Textiles,Plant A,India,France,Air,2024-06-14,2024-06-19,466,89.35,27363.17,41638.62,14275.46
25394,Customer_359,Textiles,Plant A,Germany,UK,Road,2024-06-14,2024-06-16,200,405.02,57525.71,81003.43,23477.72
25395,Customer_473,Pharma Drugs,Plant B,India,USA,Sea,2024-04-06,2024-04-16,307,36.43,7393.16,11185.39,3792.23
25396,Customer_349,Textiles,Plant B,India,France,Air,2023-10-16,2023-11-06,411,206.64,54878.77,84931.06,30052.29
25397,Customer_447,Electronics,Plant A,India,USA,Sea,2023-06-08,2023-06-29,135,273.88,24771.77,36974.46,12202.69
25398,Customer_337,Auto Parts,Plant C,China,France,Air,2023-08-11,2023-08-16,65,426.6,22184.58,27728.92,5544.34
25399,Customer_156,Auto Parts,Plant B,USA,USA,Sea,2023-06-12,2023-07-10,159,109.0,12445.51,17330.37,4884.86
25400,Customer_276,Electronics,Plant A,Vietnam,UAE,Road,2023-01-26,2023-01-31,239,480.27,77842.92,114784.74,36941.83
25401,Customer_245,Textiles,Plant A,China,France,Sea,2023-05-12,2023-06-03,330,161.13,35015.72,53173.49,18157.76
25402,Customer_446,Pharma Drugs,Plant C,USA,UK,Sea,2024-05-08,2024-05-27,376,80.64,21461.99,30320.02,8858.03
25403,Customer_51,Electronics,Plant C,Vietnam,UK,Air,2024-01-25,2024-02-09,489,192.87,64988.45,94314.81,29326.36
25404,Customer_103,Pharma Drugs,Plant B,India,UK,Road,2023-02-12,2023-02-26,460,482.33,169621.12,221870.56,52249.45
25405,Customer_460,Steel Sheets,Plant C,China,Australia,Road,2024-04-19,2024-04-25,16,341.57,3439.95,5465.14,2025.19
25406,Customer_330,Auto Parts,Plant C,Germany,UK,Road,2023-05-14,2023-05-23,358,331.82,88725.07,118791.72,30066.65
25407,Customer_397,Textiles,Plant C,Germany,UAE,Air,2024-05-24,2024-06-19,170,198.6,28314.92,33761.7,5446.78
25408,Customer_189,Pharma Drugs,Plant C,China,UK,Air,2024-05-29,2024-06-11,429,306.76,82426.23,131598.08,49171.85
25409,Customer_472,Auto Parts,Plant B,USA,UAE,Air,2023-07-18,2023-07-27,64,193.59,9598.52,12389.58,2791.06
25410,Customer_439,Pharma Drugs,Plant C,India,France,Air,2023-06-12,2023-07-07,242,47.47,9566.4,11488.13,1921.73
25411,Customer_28,Textiles,Plant B,Germany,France,Air,2024-02-26,2024-03-03,268,330.81,68784.48,88657.65,19873.17
25412,Customer_160,Electronics,Plant A,USA,USA,Sea,2024-02-28,2024-03-23,457,161.06,57746.74,73602.74,15856.01
25413,Customer_233,Pharma Drugs,Plant A,Germany,UK,Road,2023-07-06,2023-07-19,158,223.81,24471.42,35362.36,10890.94
25414,Customer_313,Auto Parts,Plant C,China,France,Air,2023-12-20,2023-12-27,233,448.84,70910.33,104579.21,33668.87
25415,Customer_12,Textiles,Plant C,USA,UK,Air,2023-10-20,2023-11-09,176,78.89,11366.19,13884.32,2518.14
25416,Customer_398,Pharma Drugs,Plant A,USA,Australia,Sea,2024-02-28,2024-03-03,255,139.35,23382.95,35533.36,12150.41
25417,Customer_420,Electronics,Plant A,India,Australia,Road,2023-07-23,2023-08-17,85,409.7,21904.61,34824.11,12919.51
25418,Customer_378,Electronics,Plant B,USA,UAE,Road,2023-07-21,2023-08-18,443,456.75,140688.9,202342.12,61653.22
25419,Customer_437,Auto Parts,Plant B,Germany,USA,Sea,2023-04-19,2023-05-07,383,130.26,38794.44,49891.45,11097.02
25420,Customer_251,Textiles,Plant A,China,UAE,Road,2024-02-02,2024-03-03,98,341.3,24211.12,33447.8,9236.68
25421,Customer_385,Electronics,Plant C,Germany,USA,Sea,2023-10-07,2023-10-10,448,298.67,93047.04,133805.45,40758.41
25422,Customer_176,Pharma Drugs,Plant C,India,UAE,Air,2023-10-23,2023-11-18,222,445.53,61561.12,98906.75,37345.63
25423,Customer_181,Pharma Drugs,Plant B,India,UAE,Sea,2023-05-18,2023-06-07,411,95.71,28495.26,39335.2,10839.94
25424,Customer_292,Textiles,Plant A,China,UK,Sea,2023-05-10,2023-05-23,64,119.12,4951.14,7623.42,2672.29
25425,Customer_54,Electronics,Plant B,China,France,Road,2023-11-29,2023-12-02,76,209.12,12517.53,15893.1,3375.57
25426,Customer_306,Pharma Drugs,Plant A,USA,UAE,Air,2023-03-20,2023-04-08,181,41.92,5712.07,7587.46,1875.38
25427,Customer_314,Auto Parts,Plant B,USA,Australia,Air,2024-06-12,2024-07-06,252,258.71,46896.82,65194.12,18297.3
25428,Customer_276,Textiles,Plant A,China,Australia,Air,2023-05-26,2023-06-11,231,139.59,23056.15,32245.4,9189.26
25429,Customer_132,Auto Parts,Plant C,Germany,France,Road,2023-09-25,2023-09-29,144,271.82,26451.94,39142.25,12690.31
25430,Customer_73,Pharma Drugs,Plant A,India,USA,Road,2023-04-01,2023-04-16,280,268.94,62656.38,75303.94,12647.56
25431,Customer_87,Auto Parts,Plant C,USA,France,Sea,2023-12-26,2024-01-25,163,84.53,10997.16,13778.01,2780.85
25432,Customer_307,Textiles,Plant A,India,USA,Road,2023-04-11,2023-04-27,253,464.11,92216.39,117420.61,25204.22
25433,Customer_10,Steel Sheets,Plant C,USA,France,Sea,2024-04-29,2024-05-05,134,456.25,51333.37,61138.15,9804.79
25434,Customer_343,Auto Parts,Plant A,USA,UAE,Air,2023-06-02,2023-06-19,461,45.16,17135.02,20816.83,3681.81
25435,Customer_453,Steel Sheets,Plant A,Vietnam,UAE,Sea,2023-10-30,2023-11-06,355,73.38,16220.9,26050.69,9829.78
25436,Customer_60,Pharma Drugs,Plant B,India,France,Air,2023-04-11,2023-04-27,488,164.45,67516.85,80249.3,12732.45
25437,Customer_331,Textiles,Plant B,Germany,UK,Air,2024-05-06,2024-05-09,310,274.38,62316.35,85057.13,22740.78
25438,Customer_303,Pharma Drugs,Plant C,Germany,Australia,Road,2024-04-17,2024-05-12,255,37.87,6977.19,9657.45,2680.26
25439,Customer_368,Steel Sheets,Plant B,Germany,UK,Sea,2023-11-03,2023-12-02,345,407.9,89848.81,140726.98,50878.17
25440,Customer_267,Textiles,Plant C,Vietnam,UAE,Road,2023-07-27,2023-08-11,470,343.05,123797.48,161234.55,37437.07
25441,Customer_320,Textiles,Plant A,Germany,France,Road,2023-04-26,2023-05-10,266,413.62,93384.81,110023.37,16638.55
25442,Customer_55,Electronics,Plant B,USA,Australia,Air,2023-07-26,2023-08-02,256,119.74,21846.49,30654.3,8807.81
25443,Customer_84,Auto Parts,Plant A,India,Australia,Sea,2024-01-02,2024-01-28,16,164.12,1847.58,2625.91,778.33
25444,Customer_306,Textiles,Plant B,China,Australia,Road,2023-08-28,2023-09-21,500,371.65,119184.22,185823.33,66639.11
25445,Customer_142,Textiles,Plant C,China,UK,Air,2024-04-23,2024-05-21,193,117.96,14551.61,22765.68,8214.07
25446,Customer_5,Pharma Drugs,Plant A,India,Australia,Air,2024-05-09,2024-05-11,234,100.92,17251.13,23614.27,6363.14
25447,Customer_205,Steel Sheets,Plant A,Vietnam,France,Air,2023-12-01,2023-12-14,402,56.15,18367.14,22571.05,4203.92
25448,Customer_476,Steel Sheets,Plant C,Germany,Australia,Air,2023-01-18,2023-02-06,41,57.44,1488.13,2354.84,866.71
25449,Customer_235,Electronics,Plant C,India,USA,Sea,2023-08-06,2023-08-17,103,45.51,3863.82,4687.73,823.91
25450,Customer_449,Pharma Drugs,Plant C,USA,USA,Sea,2024-05-04,2024-05-25,96,416.88,32151.95,40020.88,7868.93
25451,Customer_457,Textiles,Plant B,India,Australia,Sea,2024-01-06,2024-01-31,272,321.67,56715.76,87493.02,30777.26
25452,Customer_22,Auto Parts,Plant A,Germany,France,Sea,2023-11-28,2023-12-28,326,455.77,98351.54,148580.06,50228.52
25453,Customer_429,Pharma Drugs,Plant A,China,UK,Sea,2024-06-05,2024-06-23,218,405.94,74797.41,88495.32,13697.92
25454,Customer_210,Steel Sheets,Plant B,India,USA,Sea,2023-11-21,2023-12-09,292,466.86,97505.25,136323.65,38818.4
25455,Customer_233,Steel Sheets,Plant B,Germany,France,Air,2023-07-15,2023-07-28,73,142.12,7667.65,10374.42,2706.77
25456,Customer_360,Pharma Drugs,Plant A,Germany,Australia,Road,2024-02-29,2024-03-24,357,296.07,64711.1,105698.15,40987.05
25457,Customer_67,Steel Sheets,Plant C,Vietnam,France,Road,2023-10-04,2023-11-03,157,369.35,40399.98,57987.54,17587.56
25458,Customer_267,Auto Parts,Plant C,China,Australia,Road,2024-03-01,2024-03-15,40,103.69,3065.73,4147.41,1081.68
25459,Customer_167,Auto Parts,Plant C,USA,France,Air,2023-01-03,2023-01-25,378,366.66,92561.68,138596.3,46034.61
25460,Customer_330,Steel Sheets,Plant C,Germany,France,Road,2023-06-23,2023-07-08,140,119.98,10833.1,16797.73,5964.63
25461,Customer_367,Textiles,Plant C,China,USA,Air,2024-06-16,2024-06-22,352,162.32,34719.81,57136.57,22416.76
25462,Customer_173,Auto Parts,Plant B,Vietnam,USA,Sea,2023-05-11,2023-05-24,276,305.9,52080.53,84428.36,32347.83
25463,Customer_338,Textiles,Plant B,India,Australia,Sea,2023-04-25,2023-05-20,131,221.86,17628.62,29063.81,11435.2
25464,Customer_177,Auto Parts,Plant C,India,France,Sea,2024-02-21,2024-02-23,215,145.79,19782.61,31345.26,11562.65
25465,Customer_296,Textiles,Plant B,Germany,Australia,Sea,2023-12-11,2023-12-24,249,445.48,70160.77,110923.78,40763.01
25466,Customer_251,Textiles,Plant A,China,Australia,Road,2023-05-16,2023-05-20,105,94.47,6945.0,9919.49,2974.49
25467,Customer_8,Steel Sheets,Plant C,India,France,Air,2024-01-25,2024-01-29,280,93.98,19612.72,26315.31,6702.58
25468,Customer_134,Electronics,Plant B,China,USA,Sea,2024-05-18,2024-06-12,138,212.64,18914.95,29344.38,10429.43
25469,Customer_393,Steel Sheets,Plant C,USA,UAE,Road,2023-03-24,2023-04-23,238,406.01,61252.61,96631.31,35378.69
25470,Customer_259,Electronics,Plant C,India,UAE,Road,2023-06-10,2023-07-02,109,437.48,29071.78,47685.81,18614.03
25471,Customer_287,Pharma Drugs,Plant B,India,France,Sea,2024-04-11,2024-04-23,416,316.63,92964.73,131719.63,38754.9
25472,Customer_167,Auto Parts,Plant C,China,UK,Road,2024-02-28,2024-03-07,115,395.59,33958.18,45493.21,11535.03
25473,Customer_321,Pharma Drugs,Plant C,India,France,Air,2023-08-25,2023-09-10,148,232.45,22279.87,34401.88,12122.0
25474,Customer_329,Pharma Drugs,Plant A,India,USA,Sea,2023-02-01,2023-02-05,332,491.9,136027.61,163312.18,27284.56
25475,Customer_457,Pharma Drugs,Plant C,Vietnam,UK,Sea,2023-03-25,2023-04-01,267,468.67,88565.44,125134.03,36568.6
25476,Customer_438,Steel Sheets,Plant A,Germany,UK,Road,2023-04-14,2023-05-04,159,374.55,45258.42,59553.66,14295.24
25477,Customer_327,Textiles,Plant C,China,France,Road,2024-04-02,2024-04-16,407,372.51,121915.98,151609.82,29693.85
25478,Customer_216,Steel Sheets,Plant C,India,UK,Air,2023-08-07,2023-08-17,402,398.34,110315.94,160132.48,49816.54
25479,Customer_164,Textiles,Plant C,China,UK,Air,2024-03-15,2024-04-10,283,416.41,96644.79,117843.81,21199.03
25480,Customer_57,Electronics,Plant B,China,UAE,Air,2023-02-07,2023-03-09,58,211.86,8430.01,12288.14,3858.13
25481,Customer_142,Auto Parts,Plant A,Germany,France,Sea,2023-09-28,2023-10-22,245,228.89,45623.43,56078.75,10455.32
25482,Customer_340,Pharma Drugs,Plant A,China,UAE,Road,2024-02-23,2024-03-13,112,107.73,8204.81,12065.46,3860.65
25483,Customer_155,Pharma Drugs,Plant A,USA,USA,Sea,2023-12-06,2023-12-18,368,291.86,90591.05,107405.1,16814.06
25484,Customer_193,Auto Parts,Plant B,Germany,UK,Road,2023-01-03,2023-01-13,475,367.26,137428.9,174449.87,37020.97
25485,Customer_170,Textiles,Plant A,USA,USA,Air,2023-11-03,2023-11-30,160,453.65,43736.88,72583.3,28846.42
25486,Customer_94,Pharma Drugs,Plant A,USA,UK,Sea,2024-05-23,2024-06-06,145,126.85,12934.85,18393.36,5458.51
25487,Customer_34,Auto Parts,Plant C,Vietnam,UK,Road,2024-05-19,2024-05-25,97,163.55,11804.03,15864.58,4060.55
25488,Customer_63,Textiles,Plant A,Germany,UAE,Sea,2023-07-17,2023-07-31,184,89.48,12183.14,16464.35,4281.21
25489,Customer_365,Steel Sheets,Plant B,USA,UAE,Air,2023-02-01,2023-02-13,106,341.75,27623.75,36225.39,8601.64
25490,Customer_214,Auto Parts,Plant B,India,UK,Air,2023-03-06,2023-03-15,381,131.63,33653.0,50152.51,16499.51
25491,Customer_266,Electronics,Plant C,Germany,UK,Road,2023-05-23,2023-06-13,430,437.31,147242.38,188042.06,40799.68
25492,Customer_163,Auto Parts,Plant A,India,France,Air,2023-09-23,2023-10-03,132,247.14,24155.55,32622.39,8466.85
25493,Customer_364,Pharma Drugs,Plant C,Vietnam,UK,Road,2024-02-13,2024-02-24,41,447.7,14037.33,18355.56,4318.24
25494,Customer_82,Textiles,Plant A,USA,UAE,Air,2024-05-23,2024-06-10,410,68.22,18722.27,27968.73,9246.46
25495,Customer_353,Electronics,Plant B,China,UAE,Air,2024-03-04,2024-04-01,434,341.01,117140.67,147996.93,30856.26
25496,Customer_62,Electronics,Plant B,Germany,USA,Sea,2023-09-12,2023-10-09,197,179.77,22435.24,35415.07,12979.83
25497,Customer_407,Textiles,Plant C,India,UK,Sea,2023-01-27,2023-02-24,443,108.2,30333.61,47930.64,17597.03
25498,Customer_108,Electronics,Plant C,China,UK,Road,2024-01-22,2024-02-14,219,143.29,22531.07,31380.22,8849.15
25499,Customer_159,Steel Sheets,Plant C,China,France,Air,2024-02-14,2024-03-13,288,179.28,35750.81,51633.11,15882.3
25500,Customer_195,Pharma Drugs,Plant C,USA,Australia,Air,2023-05-19,2023-06-09,241,173.41,31500.29,41791.96,10291.67
25501,Customer_422,Auto Parts,Plant A,USA,Australia,Road,2024-04-28,2024-05-09,178,140.77,15044.87,25057.87,10012.99
25502,Customer_463,Pharma Drugs,Plant C,USA,Australia,Road,2023-02-01,2023-02-24,458,240.2,71621.09,110009.96,38388.88
25503,Customer_111,Electronics,Plant A,Germany,UK,Sea,2023-01-31,2023-02-19,322,158.51,34807.96,51039.58,16231.62
25504,Customer_86,Auto Parts,Plant C,India,UK,Road,2023-09-27,2023-10-04,38,299.72,8919.41,11389.32,2469.91
25505,Customer_175,Auto Parts,Plant A,Germany,Australia,Road,2023-04-25,2023-05-22,416,57.06,15734.02,23738.27,8004.24
25506,Customer_419,Steel Sheets,Plant A,Vietnam,France,Air,2023-07-04,2023-07-21,245,306.49,56517.78,75089.38,18571.6
25507,Customer_179,Textiles,Plant C,USA,UK,Sea,2023-03-25,2023-04-21,399,330.69,80539.62,131946.79,51407.18
25508,Customer_407,Pharma Drugs,Plant B,China,France,Road,2024-02-24,2024-03-13,43,191.2,5383.99,8221.58,2837.59
25509,Customer_255,Textiles,Plant C,Vietnam,UK,Road,2024-03-23,2024-04-21,273,402.45,85190.71,109869.08,24678.37
25510,Customer_273,Steel Sheets,Plant C,Germany,UK,Road,2024-02-06,2024-02-10,493,41.53,14335.44,20476.37,6140.93
